wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0x53c48faa2373f597b693567f79c3782c6ce7740b,0x53c48faa,SPORTS,187.41,331.6,85.7,6,54,9,69.98,0.0,0.29,19857.95,1,"[""Will Anthropic's valuation hit (HIGH) $2.5T by December 31? → No @ 0.845""]",2026-07-17
0x060f34e5aa82cc11c2a54c9edf3e6a0632925a9d,0x060f34e5,SPORTS,66.9,70.4,70.0,7,40,40,84.97,1.0,0.2,25943.26,0,[],2026-07-17
