wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0x5235578efe24555b0c98e7dc10a902b09089c04a,0x5235578e,ECONOMICS,85.09,122.6,62.5,5,140,10,106.71,0.6,0.25,1225.6,5,"['Will Bitcoin reach $200,000 by December 31, 2026? → Yes @ 0.015', 'Will Bitcoin reach $120,000 by December 31, 2026? → Yes @ 0.055', 'Will Bitcoin reach $150,000 by December 31, 2026? → Yes @ 0.034']",2026-07-04
0x545129ec7719de8599872cc52850f9f19462616c,0x545129ec,SPORTS,38.36,16.3,70.0,7,281,281,58.53,0.0,0.2,103052.83,0,[],2026-07-04
