wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0x1f9e15f39bbd5d163b0eacf0fbef647ced9e4f1a,0x1f9e15f3,CULTURE,59.9,28.2,62.0,44,53,53,120.5,0.0,0.49,429.68,30,"['Will Gabriel Attal win the 2027 French presidential election → Yes @ 0.032', 'Will Bruno Retailleau win the 2027 French presidential elect → Yes @ 0.018', 'Will Raphaël Glucksmann win the 2027 French presidential ele → Yes @ 0.025']",2026-09-05
0x56ad6bd05999e0f33ea9c05a48ccb1364a46f13e,0x56ad6bd0,CRYPTO,48.33,41.3,61.1,11,85,23,53.35,0.0,0.39,5639.74,1,"['Will Bitcoin reach $110,000 by December 31, 2026? → No @ 0.825']",2026-09-05
