wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0x53c48faa2373f597b693567f79c3782c6ce7740b,0x53c48faa,FINANCE,1374.95,2928.1,100.0,7,53,10,73.19,0.0,0.43,3805.42,2,"['Will France win on 2026-07-18? → Yes @ 0.515', ""Will Anthropic's valuation hit (HIGH) $2.5T by December 31? → No @ 0.83""]",2026-07-18
0x9c2617462567859fcf5764e03b9a687ebca274bc,0x9c261746,ECONOMICS,175.71,324.3,61.5,8,134,113,81.06,0.0,0.31,446.79,1,['Will David Sacks leave the Trump administration before 2027? → Yes @ 0.443'],2026-07-18
