wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0xfd8f5bba5b09d286b6d1db35cda8249bdd356f11,0xfd8f5bba,POLITICS,66.66,59.0,67.9,19,185,185,84.87,0.89,0.21,3567.25,9,"['Will Spencer Pratt win the 2026 Los Angeles mayoral election → Yes @ 0.045', 'Will Karen Bass & Spencer Pratt advance to the second round  → Yes @ 0.17', 'Will Elon Musk win his case against Sam Altman? → Yes @ 0.082']",2026-06-05
0xac4a1fabdac2438d6afa2a9e8e83845310a0bf1e,0xac4a1fab,TECH,46.44,18.5,76.2,16,43,43,101.3,0.0,0.14,215.85,8,"['Will Donald Trump win the 2028 US Presidential Election? → Yes @ 0.017', 'Israel announces Lebanon ceasefire extension by June 7? → No @ 0.002', 'Will Donald Trump announce that the United States blockade o → Yes @ 0.045']",2026-06-05
